,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
990,54.0,Somewhat Walkable,47.6835,-122.37,Very Bikeable,74.0,August 2021,1311500.0,4,2.0,2180,5000,2.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1800,960,240,320,1928,0,47.684,-122.37,7531 10th Avenue Northwest,Seattle,Washington,98117,2.842
991,33.0,Car-Dependent,47.3595,-122.0475,Somewhat Bikeable,25.0,April 2022,635000.0,3,2.0,1530,8100,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1530,0,440,220,1988,0,47.358999999999995,-122.04700000000001,22038 Southeast 271st Street,Maple Valley,Washington,98038,4.982
992,7.0,Car-Dependent,47.2845,-122.2995,Somewhat Bikeable,24.0,October 2021,560000.0,4,3.0,1770,9742,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1330,720,480,400,1987,0,47.284,-122.3,35406 26th Place South,Federal Way,Washington,98003,3.068
993,19.0,Car-Dependent,47.3625,-122.277,Somewhat Bikeable,36.0,May 2022,740000.0,4,3.0,2880,7700,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1480,1860,460,180,1978,0,47.361999999999995,-122.277,26803 Avon Court,Kent,Washington,98032,5.23
994,6.0,Car-Dependent,47.3325,-122.1825,Somewhat Bikeable,30.0,May 2022,1050000.0,4,4.5,2990,62199,1.0,NO,NO,NO,AVERAGE,Average,8 Good,Gas,PUBLIC,2204,786,667,0,2009,0,47.333,-122.18299999999999,30032 118th Avenue Southeast,Auburn,Washington,98092,5.23
995,68.0,Somewhat Walkable,47.7345,-122.178,Somewhat Bikeable,40.0,January 2022,700000.0,4,2.5,1720,2184,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1720,0,0,0,1973,0,47.735,-122.178,14702 122nd Place Northeast,Kirkland,Washington,98034,3.445
996,27.0,Car-Dependent,47.4825,-122.3055,Somewhat Bikeable,48.0,August 2021,291000.0,2,1.5,1880,15000,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,940,940,0,0,1946,0,47.483000000000004,-122.306,2047 South 134th Street,SeaTac,Washington,98168,2.842
997,52.0,Somewhat Walkable,47.3475,-122.304,Somewhat Bikeable,33.0,April 2022,585000.0,4,1.5,1260,10990,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1260,0,490,60,1967,0,47.347,-122.304,2312 South 284th Place,Federal Way,Washington,98003,4.982
998,2.0,Car-Dependent,47.4375,-122.166,Somewhat Bikeable,24.0,July 2021,663000.0,5,3.0,2526,7350,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1526,1100,400,275,1974,0,47.437,-122.166,13027 Southeast 184th Place,Renton,Washington,98058,2.8680000000000003
999,37.0,Car-Dependent,47.7165,-122.2875,Bikeable,59.0,July 2021,970000.0,4,2.5,2320,25069,1.5,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,2020,1230,0,50,1931,0,47.716,-122.288,12021 38th Avenue Northeast,Seattle,Washington,98125,2.8680000000000003
1000,34.0,Car-Dependent,47.4825,-122.2935,Somewhat Bikeable,36.0,April 2022,510000.0,3,2.0,1320,9000,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1320,0,0,0,1936,0,47.482,-122.29299999999999,3115 South 135th Street,Tukwila,Washington,98168,4.982
1001,59.0,Somewhat Walkable,47.544,-122.271,Bikeable,54.0,April 2022,997000.0,3,3.0,1840,7200,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1340,510,0,400,1921,0,47.544,-122.271,4833 South Morgan Street,Seattle,Washington,98118,4.982
1002,4.0,Car-Dependent,47.67,-122.0175,Somewhat Bikeable,18.0,October 2021,1000000.0,2,2.0,1680,188179,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PRIVATE,1680,0,360,280,1974,0,47.67,-122.01700000000001,7316 238th Avenue Northeast,Redmond,Washington,98053,3.068
1003,13.0,Car-Dependent,47.2755,-122.145,Somewhat Bikeable,26.0,March 2022,547250.0,3,2.0,1390,10301,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1390,0,410,140,1987,0,47.276,-122.145,6303 37th Pl SE,Auburn,Washington,98092,4.172
1004,9.0,Car-Dependent,47.709,-122.1165,Somewhat Bikeable,26.0,October 2021,1768000.0,4,3.0,2890,5634,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2890,0,490,180,2009,0,47.708999999999996,-122.117,16784 Northeast 121st Way,Redmond,Washington,98052,3.068
1005,49.0,Car-Dependent,47.688,-122.3985,Very Bikeable,88.0,May 2022,2250000.0,4,2.5,2530,10258,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,2530,0,620,640,1987,0,47.688,-122.399,8027 32nd Avenue Northwest,Seattle,Washington,98117,5.23
1006,15.0,Car-Dependent,47.4,-122.193,Somewhat Bikeable,22.0,March 2022,725000.0,3,1.0,2050,8640,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,2050,0,460,90,1976,0,47.4,-122.193,11107 Southeast 225th Court,Kent,Washington,98031,4.172
1007,76.0,Very Walkable,47.4675,-122.355,Bikeable,55.0,June 2022,433000.0,3,2.0,2200,7906,2.0,NO,NO,YES,NONE,Fair,6 Low Average,Gas,PUBLIC,2200,0,0,120,1944,1979,47.467,-122.355,1452 Southwest 152nd Street,Burien,Washington,98166,5.522
1008,2.0,Car-Dependent,47.6475,-122.0745,Somewhat Bikeable,11.0,March 2022,2610000.0,3,2.5,2950,9225,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2950,0,710,110,2006,0,47.648,-122.075,19712 Northeast 42nd Street,Sammamish,Washington,98074,4.172
1009,59.0,Somewhat Walkable,47.4165,-122.202,Somewhat Bikeable,29.0,May 2022,530000.0,3,1.0,1170,9875,1.0,NO,NO,YES,NONE,Good,6 Low Average,Gas,PUBLIC,1170,0,670,150,1956,0,47.416000000000004,-122.20200000000001,20715 104th Place Southeast,Kent,Washington,98031,5.23
1010,80.0,Very Walkable,47.619,-122.2965,Bikeable,60.0,November 2021,860000.0,4,2.0,1880,3775,1.0,NO,NO,YES,NONE,Average,7 Average,Electricity,PUBLIC,950,930,200,40,1983,0,47.619,-122.296,1835 Martin Luther King Jr Way,Seattle,Washington,98122,3.068
1011,57.0,Somewhat Walkable,47.5395,-122.373,Bikeable,66.0,October 2021,670000.0,2,1.0,790,4988,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,790,0,0,0,1948,0,47.538999999999994,-122.37299999999999,3103 Southwest Myrtle Street,Seattle,Washington,98126,3.068
1012,97.0,Walker's Paradise,47.6715,-122.388,Biker's Paradise,92.0,February 2022,947000.0,3,3.5,1500,1273,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1240,480,220,60,2006,0,47.67100000000001,-122.38799999999999,2429B NW 58th St,Seattle,Washington,98107,3.762
1013,61.0,Somewhat Walkable,47.385,-122.1945,Somewhat Bikeable,46.0,March 2022,739950.0,4,3.5,3300,19803,2.0,NO,NO,NO,NONE,Good,7 Average,Oil,PRIVATE,3300,0,460,560,1972,0,47.385,-122.194,24210 110th Place Southeast,Kent,Washington,98030,4.172
1014,14.0,Car-Dependent,47.4615,-122.1735,Somewhat Bikeable,34.0,June 2021,1034467.0,5,4.5,3600,5000,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3600,0,440,170,2021,0,47.461999999999996,-122.17299999999999,1914 Olympia Court Southeast,Renton,Washington,98058,2.975
1015,4.0,Car-Dependent,47.4255,-122.163,Somewhat Bikeable,36.0,November 2021,750000.0,4,2.5,2520,7748,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1440,1380,510,180,1986,0,47.425,-122.163,19720 133rd Avenue Southeast,Renton,Washington,98058,3.068
1016,33.0,Car-Dependent,47.556,-122.361,Somewhat Bikeable,48.0,August 2021,1080000.0,4,3.5,3120,5000,3.0,NO,NO,NO,GOOD,Average,9 Better,Electricity,PUBLIC,3000,690,570,440,2016,0,47.556000000000004,-122.361,5030 Puget Boulevard Southwest,Seattle,Washington,98106,2.842
1017,62.0,Somewhat Walkable,47.664,-122.3595,Bikeable,62.0,October 2021,1061000.0,3,2.0,1570,4500,2.0,NO,NO,NO,AVERAGE,Good,7 Average,Gas,PUBLIC,1570,0,0,60,1955,0,47.663999999999994,-122.36,212 Northwest 48th Street,Seattle,Washington,98107,3.068
1018,27.0,Car-Dependent,47.5095,-122.3055,Somewhat Bikeable,32.0,December 2021,817500.0,4,3.0,2370,3640,3.0,NO,NO,NO,AVERAGE,Average,9 Better,Electricity,PUBLIC,2240,740,610,260,2018,0,47.50899999999999,-122.306,2032 South 104th Lane,Seattle,Washington,98168,3.0980000000000003
1019,50.0,Car-Dependent,47.7345,-122.241,Somewhat Bikeable,44.0,February 2022,590000.0,6,1.5,2080,9960,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1040,1040,220,140,1961,0,47.735,-122.241,14610 75th Avenue Northeast,Kenmore,Washington,98028,3.762
1020,37.0,Car-Dependent,47.3745,-122.2845,Bikeable,53.0,October 2021,550000.0,3,3.0,2190,7420,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1310,1290,440,310,1979,0,47.373999999999995,-122.285,3724 South 254th Place,Kent,Washington,98032,3.068
1021,29.0,Car-Dependent,47.5665,-121.902,Somewhat Bikeable,34.0,September 2021,1000000.0,5,2.5,3320,21780,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PRIVATE,3320,0,730,110,2000,0,47.567,-121.902,32901 Southeast 43rd Street,Fall City,Washington,98024,2.9
1022,14.0,Car-Dependent,37.836,-90.534,Somewhat Bikeable,23.0,March 2022,720000.0,3,2.5,1180,1048,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,940,480,240,0,2005,0,37.836,-90.53399999999999,B,Park Hills,Missouri,63601,4.172
1023,6.0,Car-Dependent,47.448,-122.1105,Somewhat Bikeable,24.0,August 2021,625000.0,4,3.0,3350,28056,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PRIVATE,2090,1260,0,1140,1964,0,47.448,-122.11,17214 174th Avenue Southeast,Renton,Washington,98058,2.842
1024,3.0,Car-Dependent,47.5905,-122.01,Somewhat Bikeable,31.0,October 2021,1357617.0,4,3.5,3590,4777,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2980,1430,820,230,2021,0,47.591,-122.01,24756 Southeast 21st Place,Sammamish,Washington,98075,3.068
1025,45.0,Car-Dependent,47.6955,-122.1735,Somewhat Bikeable,42.0,September 2021,965000.0,3,2.0,1580,8585,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1580,0,480,110,1989,0,47.696000000000005,-122.17399999999999,10619 126th Avenue Northeast,Kirkland,Washington,98033,2.9
1026,12.0,Car-Dependent,47.331,-122.2905,Somewhat Bikeable,27.0,March 2022,560000.0,3,2.0,1310,6600,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1310,0,440,256,1995,0,47.331,-122.291,3216 South 302nd Place,Auburn,Washington,98001,4.172
1027,36.0,Car-Dependent,47.682,-122.2665,Bikeable,59.0,July 2021,2321000.0,4,4.0,3150,5650,2.0,NO,NO,NO,GOOD,Average,9 Better,Gas,PUBLIC,2340,1100,290,160,1949,2003,47.681999999999995,-122.266,7331 58th Avenue Northeast,Seattle,Washington,98115,2.8680000000000003
1028,58.0,Somewhat Walkable,47.7675,-122.3625,Bikeable,50.0,March 2022,1100000.0,5,2.0,2890,14066,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PUBLIC,2890,0,900,0,1953,0,47.768,-122.36200000000001,19121 3rd Avenue Northwest,Shoreline,Washington,98177,4.172
1029,37.0,Car-Dependent,47.3355,-122.2155,Very Bikeable,72.0,September 2021,580000.0,3,2.5,2030,3970,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2030,0,430,30,2006,0,47.336000000000006,-122.21600000000001,1210 32nd Place Northeast,Auburn,Washington,98002,2.9
1030,46.0,Car-Dependent,47.739,-122.1825,Somewhat Bikeable,40.0,September 2021,875000.0,4,3.0,2120,7200,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1370,1350,490,280,1969,0,47.739,-122.182,11910 Northeast 153rd Place,Kirkland,Washington,98034,2.9
1031,12.0,Car-Dependent,37.7655,-90.6315,Somewhat Bikeable,29.0,July 2021,789000.0,2,2.5,1070,844,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,950,370,250,400,2021,0,37.765,-90.632,B,Bismarck,Missouri,63624,2.8680000000000003
1032,47.0,Car-Dependent,47.4735,-122.1975,Somewhat Bikeable,37.0,March 2022,465000.0,1,1.0,930,10075,1.0,NO,NO,NO,NONE,Average,5 Fair,Oil,PUBLIC,930,0,0,170,1925,0,47.473,-122.198,720 High Avenue South,Renton,Washington,98057,4.172
1033,0.0,Car-Dependent,47.3025,-122.0355,Somewhat Bikeable,8.0,January 2022,599950.0,3,2.5,2270,3500,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2270,0,490,130,2021,0,47.303000000000004,-122.036,33491 Three Lakes Ln,Black Diamond,Washington,98010,3.445
1034,15.0,Car-Dependent,47.7735,-122.2275,Somewhat Bikeable,17.0,May 2022,1310000.0,3,2.5,2180,4761,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2180,0,420,200,2003,0,47.773999999999994,-122.227,20137 85th Avenue Northeast,Bothell,Washington,98011,5.23
1035,65.0,Somewhat Walkable,47.5695,-122.295,Very Bikeable,73.0,July 2021,715000.0,4,2.0,2420,7172,1.0,NO,NO,NO,NONE,Average,6 Low Average,Oil,PUBLIC,1210,1210,0,0,1955,0,47.568999999999996,-122.295,3833 Renton Avenue South,Seattle,Washington,98108,2.8680000000000003
1036,20.0,Car-Dependent,47.697,-122.163,Somewhat Bikeable,40.0,January 2022,1300000.0,3,1.5,1930,26908,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PRIVATE,1930,0,0,0,1960,0,47.696999999999996,-122.163,13233 Northeast 108th Street,Redmond,Washington,98033,3.445
1037,22.0,Car-Dependent,47.697,-122.118,Somewhat Bikeable,49.0,June 2021,1650000.0,3,3.0,2340,7700,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1370,1300,490,700,1978,0,47.696999999999996,-122.118,16614 Northeast 108th Place,Redmond,Washington,98052,2.975
1038,12.0,Car-Dependent,47.571,-122.0235,Somewhat Bikeable,35.0,December 2021,1321100.0,4,2.5,2320,10484,1.0,NO,NO,YES,NONE,Good,9 Better,Gas,PUBLIC,1230,1090,520,40,1990,0,47.571000000000005,-122.023,23822 Southeast 41st Street,Sammamish,Washington,98029,3.0980000000000003
1039,25.0,Car-Dependent,47.4345,-122.1555,Somewhat Bikeable,19.0,March 2022,1230000.0,5,3.0,2790,11632,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2790,0,700,480,1991,0,47.434,-122.156,13829 Southeast 188th Street,Renton,Washington,98058,4.172
1040,36.0,Car-Dependent,47.5005,-122.226,Bikeable,50.0,February 2022,510000.0,2,1.0,1150,6450,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1150,0,280,0,1941,0,47.501000000000005,-122.226,8421 South 114th Street,Seattle,Washington,98178,3.762
1041,24.0,Car-Dependent,47.5395,-122.1855,Somewhat Bikeable,22.0,September 2021,935000.0,3,3.0,2180,23760,1.0,NO,NO,YES,NONE,Very Good,8 Good,Electricity,PRIVATE,1120,1060,600,400,1976,0,47.54,-122.186,7015 116th Avenue Southeast,Newcastle,Washington,98056,2.9
1042,0.0,Car-Dependent,47.4435,-121.7655,Somewhat Bikeable,6.0,February 2022,624172.0,4,2.5,2820,5780,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2820,0,430,320,2022,0,47.443999999999996,-121.766,Southeast 173rd Place,North Bend,Washington,98045,3.762
1043,44.0,Car-Dependent,47.6355,-122.367,Bikeable,58.0,June 2021,1675000.0,4,3.0,2780,3088,1.5,NO,NO,NO,AVERAGE,Very Good,8 Good,Gas,PUBLIC,2200,580,0,0,1916,0,47.636,-122.367,1834 8th Avenue West,Seattle,Washington,98119,2.975
1044,6.0,Car-Dependent,47.6925,-121.9155,Somewhat Bikeable,1.0,January 2022,877000.0,2,1.0,1060,20673,1.5,YES,NO,NO,EXCELLENT,Good,7 Average,Electricity,PRIVATE,1060,0,0,520,1980,0,47.692,-121.915,31644 Northeast 106th Street,Carnation,Washington,98014,3.445
1045,0.0,Car-Dependent,47.2545,-122.007,,,November 2021,631000.0,3,2.5,1660,43258,1.0,NO,NO,NO,AVERAGE,Average,7 Average,Electricity,PRIVATE,1660,0,440,580,1991,0,47.255,-122.007,38509 251st Place Southeast,Enumclaw,Washington,98022,3.068
1046,37.0,Car-Dependent,47.2095,-122.004,Somewhat Bikeable,47.0,June 2021,475000.0,3,1.0,1140,8528,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1140,0,490,260,1967,0,47.21,-122.00399999999999,1965 Mckinley Street,Enumclaw,Washington,98022,2.975
1047,10.0,Car-Dependent,47.535,-122.0745,Somewhat Bikeable,11.0,December 2021,2165025.0,6,4.5,4070,5000,2.0,NO,YES,NO,GOOD,Average,10 Very Good,Gas,PUBLIC,3080,990,440,610,2021,0,47.535,-122.075,553 Foothills Drive Northwest,Issaquah,Washington,98027,3.0980000000000003
1048,28.0,Car-Dependent,47.7255,-122.1915,Somewhat Bikeable,36.0,May 2022,224542.0,5,3.0,3230,7770,2.0,NO,NO,YES,NONE,Very Good,7 Average,Gas,PUBLIC,2920,750,440,80,1977,0,47.726000000000006,-122.19200000000001,11202 Northeast 140th Street,Kirkland,Washington,98034,5.23
1049,16.0,Car-Dependent,47.7,-122.3895,Somewhat Bikeable,24.0,April 2022,852000.0,1,1.0,500,3128,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,500,160,260,230,1931,0,47.7,-122.389,2426 Northwest North Beach Drive,Seattle,Washington,98117,4.982
1050,69.0,Somewhat Walkable,47.6895,-122.388,Very Bikeable,77.0,July 2021,925000.0,4,2.5,2120,4091,1.5,NO,NO,YES,NONE,Average,7 Average,Oil,PUBLIC,1640,1100,0,0,1948,0,47.68899999999999,-122.38799999999999,8065 24th Avenue Northwest,Seattle,Washington,98117,2.8680000000000003
1051,11.0,Car-Dependent,47.5485,-122.1435,Somewhat Bikeable,8.0,October 2021,1600000.0,3,2.5,2300,10058,2.0,NO,YES,NO,NONE,Good,8 Good,Gas,PUBLIC,2300,560,680,220,1982,0,47.549,-122.14399999999999,6009 147th Avenue Southeast,Bellevue,Washington,98006,3.068
1052,9.0,Car-Dependent,47.2875,-122.2695,Somewhat Bikeable,28.0,August 2021,568000.0,3,2.0,1520,19200,1.5,NO,NO,NO,NONE,Good,7 Average,Electricity,PRIVATE,1520,0,0,400,1983,0,47.288000000000004,-122.27,34849 52nd Avenue South,Auburn,Washington,98001,2.842
1053,65.0,Somewhat Walkable,47.724,-122.313,Very Bikeable,70.0,September 2021,1010000.0,3,3.0,2430,10243,1.0,NO,NO,YES,NONE,Good,8 Good,Electricity,PUBLIC,1500,1500,570,0,1956,0,47.724,-122.31299999999999,13004 14th Place Northeast,Seattle,Washington,98125,2.9
1054,6.0,Car-Dependent,47.31,-122.199,Somewhat Bikeable,2.0,September 2021,525000.0,3,4.0,4140,18245,1.0,NO,NO,NO,GOOD,Good,9 Better,Gas,PRIVATE,2090,2050,0,750,1972,0,47.31,-122.199,32525 107th Avenue Southeast,Auburn,Washington,98092,2.9
1055,27.0,Car-Dependent,47.6385,-122.211,Somewhat Bikeable,33.0,September 2021,3608000.0,5,4.5,4250,20441,1.0,NO,NO,NO,AVERAGE,Average,11 Excellent,Gas,PUBLIC,2490,1950,780,940,1984,0,47.638000000000005,-122.211,9620 Northeast 30th Place,Clyde Hill,Washington,98004,2.9
1056,19.0,Car-Dependent,47.361,-122.0415,Somewhat Bikeable,27.0,July 2021,595850.0,3,2.5,1750,4372,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1750,0,390,180,2005,0,47.361000000000004,-122.041,26815 225th Place Southeast,Maple Valley,Washington,98038,2.8680000000000003
1057,14.0,Car-Dependent,47.52,-121.8735,Somewhat Bikeable,19.0,October 2021,930000.0,3,2.5,2260,4840,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2260,0,400,70,2009,0,47.52,-121.874,35004 Southeast Swenson Street,Snoqualmie,Washington,98065,3.068
1058,34.0,Car-Dependent,47.3865,-122.1825,Somewhat Bikeable,38.0,October 2021,242478.0,5,3.0,2840,6425,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2840,0,400,0,2007,0,47.386,-122.182,24104 119th Place Southeast,Kent,Washington,98030,3.068
1059,58.0,Somewhat Walkable,47.727,-122.3355,Bikeable,56.0,October 2021,330000.0,2,1.0,920,6800,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,920,0,0,0,1949,0,47.727,-122.336,13512 Wallingford Avenue North,Seattle,Washington,98133,3.068
1060,40.0,Car-Dependent,47.6325,-122.304,Very Bikeable,72.0,July 2021,4150000.0,5,5.5,5890,8640,2.5,NO,NO,NO,AVERAGE,Good,11 Excellent,Gas,PUBLIC,4230,1660,0,1360,1914,0,47.632,-122.304,1236 21st Avenue East,Seattle,Washington,98112,2.8680000000000003
1061,0.0,Car-Dependent,47.4855,-122.07,Somewhat Bikeable,21.0,February 2022,1320000.0,4,3.5,2990,65245,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PRIVATE,2260,730,770,1260,1991,0,47.486000000000004,-122.07,13029 204th Place Southeast,Issaquah,Washington,98027,3.762
1062,15.0,Car-Dependent,47.3415,-122.1795,Somewhat Bikeable,18.0,April 2022,815000.0,4,2.5,1955,4465,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1955,0,534,150,2013,0,47.341,-122.18,29104 120th Way Southeast,Auburn,Washington,98092,4.982
1063,9.0,Car-Dependent,47.5785,-122.0565,Somewhat Bikeable,15.0,September 2021,900000.0,3,2.5,3140,12502,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,3140,0,780,0,1995,0,47.57899999999999,-122.057,21203 Southeast 34th Street,Sammamish,Washington,98075,2.9
1064,22.0,Car-Dependent,47.3295,-122.3445,Somewhat Bikeable,37.0,August 2021,418000.0,4,2.0,1320,8190,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1320,0,480,480,1966,0,47.33,-122.345,712 Southwest 304th Street,Federal Way,Washington,98023,2.842
1065,2.0,Car-Dependent,47.5245,-121.8525,Somewhat Bikeable,3.0,May 2022,1750000.0,3,3.5,2970,217800,2.0,NO,NO,NO,NONE,Average,10 Very Good,Other,PRIVATE,2970,0,0,210,1991,0,47.523999999999994,-121.852,36532 Southeast 86th Street,Snoqualmie,Washington,98065,5.23
1066,67.0,Somewhat Walkable,47.574,-122.4135,Very Bikeable,76.0,July 2021,655000.0,2,1.0,800,3794,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,800,0,0,0,1919,0,47.574,-122.414,6320 Southwest Wilton Court,Seattle,Washington,98116,2.8680000000000003
1067,26.0,Car-Dependent,47.5035,-122.3475,Bikeable,53.0,October 2021,450000.0,3,1.0,1310,7802,1.0,NO,NO,NO,NONE,Average,6 Low Average,Oil,PUBLIC,1310,470,0,0,1933,0,47.503,-122.34700000000001,11057 10th Avenue Southwest,Seattle,Washington,98146,3.068
1068,22.0,Car-Dependent,47.5275,-122.2035,Somewhat Bikeable,37.0,November 2021,1683928.0,4,3.5,4190,7298,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3070,1610,490,390,2021,0,47.527,-122.20299999999999,1113 North 39th Place,Renton,Washington,98056,3.068
1069,76.0,Very Walkable,47.565,-122.3685,Very Bikeable,78.0,October 2021,649500.0,3,3.0,1400,1897,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1260,560,420,40,2004,0,47.565,-122.369,2815A SW Nevada St,Seattle,Washington,98126,3.068
1070,5.0,Car-Dependent,47.598,-122.028,Somewhat Bikeable,7.0,June 2021,1760000.0,4,2.5,3190,18416,2.0,NO,NO,NO,AVERAGE,Average,10 Very Good,Gas,PRIVATE,3190,0,790,640,1991,0,47.598,-122.02799999999999,23320 Southeast 14th Court,Sammamish,Washington,98075,2.975
1071,29.0,Car-Dependent,47.6655,-122.1465,Bikeable,58.0,August 2021,1415000.0,3,2.0,2080,8984,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1650,620,440,350,1970,0,47.666000000000004,-122.146,14515 Northeast 67th Court,Redmond,Washington,98052,2.842
1072,75.0,Very Walkable,47.6745,-122.4015,Very Bikeable,84.0,August 2021,1305000.0,4,2.0,1960,4750,1.0,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,1100,1100,240,0,1940,0,47.675,-122.40100000000001,3251 Northwest 64th Street,Seattle,Washington,98107,2.842
1073,22.0,Car-Dependent,47.364,-122.124,Somewhat Bikeable,13.0,August 2021,889950.0,4,3.0,3440,10223,2.0,NO,NO,NO,NONE,Good,10 Very Good,Gas,PUBLIC,3440,0,840,50,1994,0,47.364,-122.124,26524 163rd Avenue Southeast,Covington,Washington,98042,2.842
1074,41.0,Car-Dependent,47.4735,-122.2965,Somewhat Bikeable,42.0,June 2021,474000.0,2,1.0,1260,12590,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PRIVATE,1260,0,0,300,1941,0,47.473,-122.29700000000001,2724 South 146th Street,SeaTac,Washington,98168,2.975
1075,37.0,Car-Dependent,47.7135,-122.2365,Somewhat Bikeable,27.0,November 2021,929000.0,5,3.0,2810,5202,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2810,0,420,150,2017,0,47.713,-122.236,12507 79th Avenue Northeast,Kirkland,Washington,98034,3.068
1076,21.0,Car-Dependent,47.52,-122.2845,Somewhat Bikeable,32.0,March 2022,552000.0,3,1.0,920,8000,1.0,NO,NO,YES,NONE,Average,6 Low Average,Electricity,PUBLIC,920,0,0,200,1941,0,47.52,-122.285,9228 38th Avenue South,Seattle,Washington,98118,4.172
1077,86.0,Very Walkable,47.712,-122.322,Very Bikeable,76.0,September 2021,625000.0,2,1.0,1180,11880,1.0,NO,NO,NO,NONE,Fair,7 Average,Electricity,PUBLIC,1180,0,0,0,1938,0,47.711999999999996,-122.322,516 Northeast 115th Street,Seattle,Washington,98125,2.9
1078,33.0,Car-Dependent,47.3505,-122.169,Somewhat Bikeable,34.0,November 2021,450000.0,3,2.5,1530,8328,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1240,600,480,100,1985,0,47.35,-122.169,28039 129th Place Southeast,Kent,Washington,98030,3.068
